name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions,weight_decay,learning_rate,dropout_rate
Optical,0.9621591541457986,0.6693942546844482,0.3463306427001953,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Optical,0.9593767390094602,0.6695065498352051,0.3463118076324463,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Optical,0.9599332220367279,0.6684365272521973,0.3454000949859619,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Optical,0.9599332220367279,0.6706218719482422,0.3461472988128662,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ozone,0.9716088328075709,0.4210810661315918,0.12693428993225098,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ozone,0.9716088328075709,0.4210672378540039,0.12672996520996094,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ozone,0.9716088328075709,0.4208836555480957,0.12708735466003418,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ozone,0.9716088328075709,0.41794586181640625,0.12726235389709473,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ozone,0.9716088328075709,0.4203033447265625,0.12692975997924805,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PageBlocks,0.8538011695906432,0.7596137523651123,0.2649722099304199,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PageBlocks,0.9027777777777778,0.7577717304229736,0.26395726203918457,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PageBlocks,0.8786549707602339,0.7705318927764893,0.2649726867675781,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PageBlocks,0.8713450292397661,0.7741153240203857,0.26489973068237305,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PageBlocks,0.9195906432748538,0.7768416404724121,0.2645583152770996,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Parkinsons,0.8775510204081632,0.1472468376159668,0.022714853286743164,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Parkinsons,0.8367346938775511,0.14638948440551758,0.02267289161682129,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Parkinsons,0.8571428571428571,0.1465158462524414,0.022740840911865234,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Parkinsons,0.8571428571428571,0.14670848846435547,0.022588729858398438,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Parkinsons,0.8367346938775511,0.14671850204467773,0.022699832916259766,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pendigits,0.9585477415666095,1.2241861820220947,0.6718451976776123,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pendigits,0.9574042309891366,1.2801096439361572,0.6643772125244141,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pendigits,0.9636935391652373,1.2083613872528076,0.6692032814025879,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pendigits,0.9554030874785592,1.2098393440246582,0.6689352989196777,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pendigits,0.9639794168096055,1.2134571075439453,0.6737210750579834,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pima,0.734375,0.20001530647277832,0.04925966262817383,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pima,0.7291666666666666,0.2008681297302246,0.04938101768493652,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pima,0.7239583333333334,0.2000899314880371,0.049288034439086914,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pima,0.703125,0.19933390617370605,0.04924154281616211,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Pima,0.75,0.20004534721374512,0.11464810371398926,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesMaterial,0.9230769230769231,0.13712716102600098,0.01853013038635254,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesMaterial,0.9230769230769231,0.13760042190551758,0.018476486206054688,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesMaterial,0.8846153846153846,0.13736462593078613,0.01856207847595215,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesMaterial,0.9230769230769231,0.13740301132202148,0.01854705810546875,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesMaterial,0.9230769230769231,0.13735556602478027,0.01855325698852539,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesRelL,0.6923076923076923,0.13740777969360352,0.01862192153930664,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesRelL,0.6538461538461539,0.13716697692871094,0.018468141555786133,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesRelL,0.6923076923076923,0.13732576370239258,0.018547534942626953,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesRelL,0.5384615384615384,0.13713645935058594,0.018491268157958984,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesRelL,0.7692307692307693,0.13706445693969727,0.018475055694580078,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesSpan,0.5652173913043478,0.13654375076293945,0.018034934997558594,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesSpan,0.6086956521739131,0.13634467124938965,0.018074989318847656,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesSpan,0.5217391304347826,0.13645434379577637,0.017899513244628906,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesSpan,0.7391304347826086,0.13628077507019043,0.01802349090576172,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesSpan,0.5652173913043478,0.13636398315429688,0.01800251007080078,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesTOrD,0.76,0.1369953155517578,0.018410921096801758,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesTOrD,0.8,0.13637900352478027,0.01838397979736328,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesTOrD,0.8,0.13608670234680176,0.018372297286987305,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesTOrD,0.8,0.13627910614013672,0.018279552459716797,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesTOrD,0.76,0.13608407974243164,0.01824951171875,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesType,0.5769230769230769,0.13982272148132324,0.018987655639648438,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesType,0.6153846153846154,0.13795208930969238,0.018867015838623047,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesType,0.6538461538461539,0.13771772384643555,0.01867532730102539,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesType,0.5769230769230769,0.1378490924835205,0.018776655197143555,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PittsburgBridgesType,0.5769230769230769,0.13773345947265625,0.018764495849609375,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Planning,0.6222222222222222,0.14642024040222168,0.02210712432861328,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Planning,0.7333333333333333,0.14649653434753418,0.022023916244506836,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Planning,0.6888888888888889,0.14590024948120117,0.022063255310058594,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Planning,0.6888888888888889,0.14669132232666016,0.022100210189819336,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Planning,0.7111111111111111,0.14583349227905273,0.022027254104614258,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantMargin,0.695,0.5516133308410645,0.10508513450622559,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantMargin,0.7275,0.5457007884979248,0.10498356819152832,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantMargin,0.71,0.5406956672668457,0.10505890846252441,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantMargin,0.685,0.5395350456237793,0.10504937171936035,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantMargin,0.7075,0.5411534309387207,0.10508608818054199,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantShape,0.3575,0.9491713047027588,0.10407733917236328,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantShape,0.38,0.9667515754699707,0.10411453247070312,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantShape,0.37,0.9719908237457275,0.10393810272216797,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantShape,0.4075,0.9711215496063232,0.10391998291015625,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantShape,0.3575,0.9462857246398926,0.10405087471008301,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantTexture,0.6775,0.6333496570587158,0.10524868965148926,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantTexture,0.675,0.6375727653503418,0.10533976554870605,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantTexture,0.67,0.6420919895172119,0.10547161102294922,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantTexture,0.675,0.6297528743743896,0.10546064376831055,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PlantTexture,0.6875,0.6409363746643066,0.10557150840759277,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PostOperative,0.7272727272727273,0.1364307403564453,0.01785111427307129,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PostOperative,0.6818181818181818,0.1359388828277588,0.017850160598754883,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PostOperative,0.7272727272727273,0.13582491874694824,0.017809629440307617,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PostOperative,0.7727272727272727,0.13659954071044922,0.01784682273864746,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PostOperative,0.6363636363636364,0.13615942001342773,0.017851591110229492,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PrimaryTumor,0.43902439024390244,0.16033363342285156,0.02962970733642578,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PrimaryTumor,0.4878048780487805,0.15976381301879883,0.029652118682861328,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PrimaryTumor,0.35365853658536583,0.15992045402526855,0.029738426208496094,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PrimaryTumor,0.4634146341463415,0.159332275390625,0.029672861099243164,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
PrimaryTumor,0.4634146341463415,0.15951275825500488,0.0297544002532959,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ringnorm,0.8718918918918919,1.7336161136627197,0.345020055770874,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ringnorm,0.8589189189189189,1.7200767993927002,0.35701942443847656,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ringnorm,0.8767567567567568,1.705359697341919,0.35288381576538086,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ringnorm,0.8675675675675676,1.7262516021728516,0.3449840545654297,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ringnorm,0.8648648648648649,1.7455382347106934,0.3441622257232666,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Seeds,0.9038461538461539,0.14634251594543457,0.023446083068847656,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Seeds,0.8653846153846154,0.145751953125,0.023441553115844727,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Seeds,0.8653846153846154,0.14580106735229492,0.023463964462280273,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Seeds,0.8653846153846154,0.1467287540435791,0.02347874641418457,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Seeds,0.9038461538461539,0.14645028114318848,0.02341437339782715,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Semeion,0.9195979899497487,0.3194882869720459,0.09200334548950195,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Semeion,0.9246231155778895,0.3219420909881592,0.0922095775604248,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Semeion,0.9321608040201005,0.3221147060394287,0.09215140342712402,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Semeion,0.9271356783919598,0.32154226303100586,0.09196209907531738,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Semeion,0.9447236180904522,0.3200373649597168,0.09190869331359863,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Soybean,0.8856382978723404,0.16891193389892578,0.08568882942199707,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Soybean,0.8590425531914894,0.16729116439819336,0.08550167083740234,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Soybean,0.8856382978723404,0.16761326789855957,0.08548450469970703,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Soybean,0.8404255319148937,0.16777634620666504,0.08563852310180664,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Soybean,0.8696808510638298,0.16671442985534668,0.08552694320678711,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spambase,0.9382608695652174,0.6254580020904541,0.22786808013916016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spambase,0.9295652173913044,0.6210472583770752,0.22751975059509277,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spambase,0.9339130434782609,0.7136154174804688,0.22885942459106445,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spambase,0.9347826086956522,0.6239438056945801,0.22789287567138672,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spambase,0.9330434782608695,0.6194429397583008,0.22837114334106445,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spect,0.6505376344086021,0.13822627067565918,0.04796910285949707,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spect,0.6075268817204301,0.1376502513885498,0.05078411102294922,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spect,0.6881720430107527,0.14000439643859863,0.04786348342895508,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spect,0.5967741935483871,0.13772058486938477,0.04788064956665039,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spect,0.5376344086021505,0.13813090324401855,0.04787421226501465,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spectf,0.5080213903743316,0.13980650901794434,0.048113107681274414,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spectf,0.5133689839572193,0.13979530334472656,0.048046112060546875,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spectf,0.48128342245989303,0.1394791603088379,0.04826498031616211,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spectf,0.5294117647058824,0.13920021057128906,0.04824066162109375,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Spectf,0.44919786096256686,0.13883137702941895,0.04822897911071777,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogAustralianCredit,0.6395348837209303,0.19475722312927246,0.0457310676574707,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogAustralianCredit,0.6744186046511628,0.19504714012145996,0.045815467834472656,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogAustralianCredit,0.6569767441860465,0.19449925422668457,0.0457150936126709,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogAustralianCredit,0.6337209302325582,0.19380402565002441,0.04571270942687988,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogAustralianCredit,0.686046511627907,0.1948699951171875,0.045780181884765625,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogGermanCredit,0.752,0.21994471549987793,0.06087613105773926,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogGermanCredit,0.756,0.22062158584594727,0.06094717979431152,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogGermanCredit,0.744,0.2196485996246338,0.060857534408569336,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogGermanCredit,0.74,0.2194995880126953,0.06081867218017578,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogGermanCredit,0.784,0.21877646446228027,0.060781240463256836,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogHeart,0.8507462686567164,0.15230464935302734,0.026231765747070312,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogHeart,0.8059701492537313,0.15199065208435059,0.026283740997314453,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogHeart,0.8507462686567164,0.15221285820007324,0.026275634765625,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogHeart,0.9253731343283582,0.15199995040893555,0.026261329650878906,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogHeart,0.8507462686567164,0.15172982215881348,0.026286840438842773,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogImage,0.9272097053726169,0.3885822296142578,0.12035417556762695,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogImage,0.925476603119584,0.38554978370666504,0.1204843521118164,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogImage,0.9220103986135182,0.39209938049316406,0.12018704414367676,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogImage,0.9358752166377816,0.3836665153503418,0.1203470230102539,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogImage,0.9341421143847487,0.38506174087524414,0.12037920951843262,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogLandsat,0.89,0.8758630752563477,0.38617968559265137,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogLandsat,0.8915,0.8781218528747559,0.3876786231994629,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogLandsat,0.887,0.885026216506958,0.3877594470977783,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogLandsat,0.887,0.8806586265563965,0.3872857093811035,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogLandsat,0.8885,0.8924832344055176,0.38778018951416016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogShuttle,0.39489655172413796,4.954546213150024,2.5428826808929443,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogShuttle,0.42951724137931035,4.873257637023926,2.7103919982910156,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogShuttle,0.4537241379310345,4.79723334312439,2.5914525985717773,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogShuttle,0.4764827586206897,4.838095664978027,2.5335915088653564,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogShuttle,0.2953103448275862,5.000916481018066,2.5360870361328125,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogVehicle,0.6777251184834123,0.2218461036682129,0.053507089614868164,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogVehicle,0.6682464454976303,0.22282075881958008,0.05350804328918457,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogVehicle,0.6682464454976303,0.2207038402557373,0.05305886268615723,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogVehicle,0.6682464454976303,0.22107434272766113,0.05306887626647949,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
StatlogVehicle,0.6635071090047393,0.22191500663757324,0.05310177803039551,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SteelPlates,0.7257731958762886,0.40840697288513184,0.1047971248626709,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SteelPlates,0.668041237113402,0.40216755867004395,0.10447907447814941,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SteelPlates,0.6824742268041237,0.40532422065734863,0.10715150833129883,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SteelPlates,0.6969072164948453,0.40738844871520996,0.1049036979675293,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SteelPlates,0.7257731958762886,0.40418291091918945,0.17166423797607422,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SyntheticControl,0.9466666666666667,0.21367621421813965,0.041921377182006836,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SyntheticControl,0.96,0.21396303176879883,0.04194998741149902,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SyntheticControl,0.96,0.21248579025268555,0.04192090034484863,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SyntheticControl,0.9333333333333333,0.21270275115966797,0.04195713996887207,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
SyntheticControl,0.9533333333333334,0.21285080909729004,0.041964054107666016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Teaching,0.6052631578947368,0.14263510704040527,0.020790815353393555,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Teaching,0.5,0.14237618446350098,0.02075052261352539,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Teaching,0.5526315789473685,0.1425015926361084,0.020882368087768555,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Teaching,0.5263157894736842,0.14252185821533203,0.020806074142456055,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Teaching,0.47368421052631576,0.14211344718933105,0.020861148834228516,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Thyroid,0.9833722287047841,0.5212926864624023,0.6320195198059082,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Thyroid,0.9842473745624271,0.518078088760376,0.6329813003540039,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Thyroid,0.9836639439906651,0.5243508815765381,0.6326401233673096,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Thyroid,0.983955659276546,0.522423267364502,0.6323935985565186,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Thyroid,0.9848308051341891,0.5183041095733643,0.6322777271270752,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
TicTacToe,0.9623430962343096,0.20818233489990234,0.058325767517089844,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
TicTacToe,0.8786610878661087,0.20748209953308105,0.057984352111816406,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
TicTacToe,0.9623430962343096,0.20756101608276367,0.05817580223083496,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
TicTacToe,0.9372384937238494,0.20794963836669922,0.05806899070739746,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
TicTacToe,0.9414225941422594,0.20811200141906738,0.05820918083190918,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Titanic,0.7836363636363637,0.285290002822876,0.11304736137390137,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Titanic,0.7836363636363637,0.28544068336486816,0.113250732421875,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Titanic,0.7909090909090909,0.28510069847106934,0.11339187622070312,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Titanic,0.7836363636363637,0.285597562789917,0.11337947845458984,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Titanic,0.7872727272727272,0.28589415550231934,0.11308717727661133,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Trains,0.5,0.12993168830871582,0.014169692993164062,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Trains,1.0,0.13012194633483887,0.014157295227050781,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
