epoch,accuracy,resources,train_duration,train_set_size,test_duration,test_set_size,dimensions,device,dataset
3,0.9731428623199463,0.20000000298023224,297.82177472114563,210032,7.773384094238281,21000,10000,cuda:3,European Languages
4,0.9755714535713196,0.20000000298023224,292.5516390800476,210032,6.918237686157227,21000,10000,cuda:3,European Languages
5,0.9797618985176086,0.20000000298023224,290.84860920906067,210032,6.689419269561768,21000,10000,cuda:3,European Languages
6,0.9788095355033875,0.20000000298023224,315.5581259727478,210032,7.2395665645599365,21000,10000,cuda:3,European Languages
7,0.9803809523582458,0.20000000298023224,266.0637068748474,210032,6.356674432754517,21000,10000,cuda:3,European Languages
8,0.9823809266090393,0.20000000298023224,239.7962086200714,210032,6.710272789001465,21000,10000,cuda:3,European Languages
9,0.9813809394836426,0.20000000298023224,302.1600179672241,210032,6.577525615692139,21000,10000,cuda:3,European Languages
10,0.9811905026435852,0.20000000298023224,259.11314034461975,210032,7.116854906082153,21000,10000,cuda:3,European Languages
1,0.9408571720123291,0.10000000149011612,266.97137808799744,210032,7.13718318939209,21000,10000,cuda:3,European Languages
2,0.9528095126152039,0.10000000149011612,285.0993564128876,210032,6.199931859970093,21000,10000,cuda:3,European Languages
3,0.9591428637504578,0.10000000149011612,292.8208386898041,210032,7.085450887680054,21000,10000,cuda:3,European Languages
4,0.9637143015861511,0.10000000149011612,262.6739785671234,210032,6.518758773803711,21000,10000,cuda:3,European Languages
5,0.9649524092674255,0.10000000149011612,302.61310029029846,210032,6.470820903778076,21000,10000,cuda:3,European Languages
6,0.9642857313156128,0.10000000149011612,272.78593826293945,210032,7.316735744476318,21000,10000,cuda:3,European Languages
7,0.9660952091217041,0.10000000149011612,245.56194949150085,210032,6.509864330291748,21000,10000,cuda:3,European Languages
8,0.9680476188659668,0.10000000149011612,221.42907738685608,210032,6.823243141174316,21000,10000,cuda:3,European Languages
9,0.9696190357208252,0.10000000149011612,211.60234665870667,210032,6.492189884185791,21000,10000,cuda:3,European Languages
10,0.9694285988807678,0.10000000149011612,215.36397862434387,210032,6.2384796142578125,21000,10000,cuda:3,European Languages
1,0.9419047832489014,0.0,210.7795548439026,210032,6.413929462432861,21000,10000,cuda:3,European Languages
2,0.9440476298332214,0.0,178.6051607131958,210032,6.399197816848755,21000,10000,cuda:3,European Languages
3,0.9459047913551331,0.0,208.28833317756653,210032,6.732576370239258,21000,10000,cuda:3,European Languages
4,0.9480476379394531,0.0,200.095543384552,210032,6.335537433624268,21000,10000,cuda:3,European Languages
5,0.9494761824607849,0.0,180.63899779319763,210032,6.554350137710571,21000,10000,cuda:3,European Languages
6,0.9510475993156433,0.0,186.9094614982605,210032,6.695552825927734,21000,10000,cuda:3,European Languages
7,0.9523809552192688,0.0,188.4685583114624,210032,6.236698389053345,21000,10000,cuda:3,European Languages
8,0.953761875629425,0.0,185.0269854068756,210032,6.177792549133301,21000,10000,cuda:3,European Languages
9,0.955047607421875,0.0,190.28048396110535,210032,6.376416921615601,21000,10000,cuda:3,European Languages
10,0.9565238356590271,0.0,193.6004695892334,210032,6.483625650405884,21000,10000,cuda:3,European Languages
1,0.9864761829376221,1.0,342.5954077243805,210032,6.324732065200806,21000,10000,cuda:3,European Languages
2,0.9889523983001709,1.0,349.98016571998596,210032,6.503890514373779,21000,10000,cuda:3,European Languages
3,0.9902380704879761,1.0,335.71243810653687,210032,6.523375034332275,21000,10000,cuda:3,European Languages
4,0.989809513092041,1.0,350.2934114933014,210032,6.299614429473877,21000,10000,cuda:3,European Languages
5,0.9899523854255676,1.0,342.99084281921387,210032,7.0758161544799805,21000,10000,cuda:3,European Languages
6,0.989476203918457,1.0,335.94167947769165,210032,7.052694320678711,21000,10000,cuda:3,European Languages
7,0.9900000095367432,1.0,344.01724433898926,210032,6.109616756439209,21000,10000,cuda:3,European Languages
8,0.9900476336479187,1.0,343.8425221443176,210032,6.5287580490112305,21000,10000,cuda:3,European Languages
9,0.9900000095367432,1.0,334.05097460746765,210032,5.975949287414551,21000,10000,cuda:3,European Languages
10,0.9900476336479187,1.0,345.37550115585327,210032,6.366754770278931,21000,10000,cuda:3,European Languages
1,0.9861904978752136,0.8999999761581421,335.2348368167877,210032,6.482696533203125,21000,10000,cuda:3,European Languages
2,0.9872381091117859,0.8999999761581421,326.6347930431366,210032,6.3857574462890625,21000,10000,cuda:3,European Languages
3,0.9882857203483582,0.8999999761581421,326.85609316825867,210032,6.518329620361328,21000,10000,cuda:3,European Languages
4,0.9899047613143921,0.8999999761581421,348.68722581863403,210032,6.629771947860718,21000,10000,cuda:3,European Languages
5,0.9895714521408081,0.8999999761581421,320.133558511734,210032,6.536337614059448,21000,10000,cuda:3,European Languages
6,0.9894285798072815,0.8999999761581421,319.7718267440796,210032,6.725552320480347,21000,10000,cuda:3,European Languages
7,0.989809513092041,0.8999999761581421,336.62523674964905,210032,6.297028303146362,21000,10000,cuda:3,European Languages
8,0.9896666407585144,0.8999999761581421,337.56649518013,210032,7.42874813079834,21000,10000,cuda:3,European Languages
9,0.9900000095367432,0.8999999761581421,335.1506140232086,210032,6.324904203414917,21000,10000,cuda:3,European Languages
10,0.9893333315849304,0.8999999761581421,321.42096400260925,210032,6.501159191131592,21000,10000,cuda:3,European Languages
1,0.9849047660827637,0.800000011920929,330.2739725112915,210032,6.444950103759766,21000,10000,cuda:3,European Languages
2,0.9860952496528625,0.800000011920929,330.0843245983124,210032,6.663217782974243,21000,10000,cuda:3,European Languages
3,0.9881904721260071,0.800000011920929,340.5252618789673,210032,6.416411399841309,21000,10000,cuda:3,European Languages
4,0.988095223903656,0.800000011920929,351.18263721466064,210032,6.526426315307617,21000,10000,cuda:3,European Languages
5,0.9881904721260071,0.800000011920929,335.4142255783081,210032,6.620074987411499,21000,10000,cuda:3,European Languages
6,0.989047646522522,0.800000011920929,316.7124514579773,210032,6.748741626739502,21000,10000,cuda:3,European Languages
7,0.9884285926818848,0.800000011920929,329.67537665367126,210032,6.256343841552734,21000,10000,cuda:3,European Languages
8,0.9889523983001709,0.800000011920929,288.68037247657776,210032,6.354893445968628,21000,10000,cuda:3,European Languages
9,0.989380955696106,0.800000011920929,316.9010360240936,210032,6.328843116760254,21000,10000,cuda:3,European Languages
10,0.9895714521408081,0.800000011920929,315.3027744293213,210032,6.838900327682495,21000,10000,cuda:3,European Languages
1,0.9827619194984436,0.699999988079071,296.29396057128906,210032,6.6029298305511475,21000,10000,cuda:3,European Languages
2,0.985619068145752,0.699999988079071,304.36952114105225,210032,6.197226047515869,21000,10000,cuda:3,European Languages
3,0.9865714311599731,0.699999988079071,296.1208846569061,210032,6.259734153747559,21000,10000,cuda:3,European Languages
4,0.9869999885559082,0.699999988079071,296.3856837749481,210032,6.224902629852295,21000,10000,cuda:3,European Languages
5,0.9882857203483582,0.699999988079071,290.98896980285645,210032,6.237706184387207,21000,10000,cuda:3,European Languages
6,0.9888571500778198,0.699999988079071,303.7912585735321,210032,6.3113908767700195,21000,10000,cuda:3,European Languages
7,0.9890000224113464,0.699999988079071,304.03147315979004,210032,6.497491836547852,21000,10000,cuda:3,European Languages
8,0.9882380962371826,0.699999988079071,296.07428526878357,210032,6.669521331787109,21000,10000,cuda:3,European Languages
9,0.9890000224113464,0.699999988079071,289.42879843711853,210032,6.539579153060913,21000,10000,cuda:3,European Languages
10,0.9890952110290527,0.699999988079071,267.598751783371,210032,6.227817058563232,21000,10000,cuda:3,European Languages
1,0.9800476431846619,0.6000000238418579,243.29432249069214,210032,6.247257709503174,21000,10000,cuda:3,European Languages
2,0.9844762086868286,0.6000000238418579,235.06996822357178,210032,6.476116418838501,21000,10000,cuda:3,European Languages
3,0.9860952496528625,0.6000000238418579,241.43990683555603,210032,6.297720670700073,21000,10000,cuda:3,European Languages
4,0.9867143034934998,0.6000000238418579,284.8161323070526,210032,6.261777877807617,21000,10000,cuda:3,European Languages
5,0.9876190423965454,0.6000000238418579,289.21376872062683,210032,6.1991801261901855,21000,10000,cuda:3,European Languages
6,0.988095223903656,0.6000000238418579,248.0859031677246,210032,6.279114007949829,21000,10000,cuda:3,European Languages
7,0.9881904721260071,0.6000000238418579,249.87056851387024,210032,6.338384389877319,21000,10000,cuda:3,European Languages
8,0.9887142777442932,0.6000000238418579,236.39613819122314,210032,6.108612537384033,21000,10000,cuda:3,European Languages
9,0.9895238280296326,0.6000000238418579,243.38443207740784,210032,6.2210142612457275,21000,10000,cuda:3,European Languages
10,0.9888571500778198,0.6000000238418579,241.06146359443665,210032,6.734947681427002,21000,10000,cuda:3,European Languages
1,0.977571427822113,0.5,245.58266401290894,210032,6.242729425430298,21000,10000,cuda:3,European Languages
2,0.9829047322273254,0.5,229.79305577278137,210032,6.196364164352417,21000,10000,cuda:3,European Languages
3,0.983047604560852,0.5,228.0762505531311,210032,6.219537734985352,21000,10000,cuda:3,European Languages
4,0.9858571290969849,0.5,228.35067772865295,210032,6.107208728790283,21000,10000,cuda:3,European Languages
5,0.9864285588264465,0.5,223.22521591186523,210032,6.098580598831177,21000,10000,cuda:3,European Languages
6,0.9871904850006104,0.5,235.30773162841797,210032,7.516991138458252,21000,10000,cuda:3,European Languages
7,0.9866190552711487,0.5,266.9342703819275,210032,6.323197603225708,21000,10000,cuda:3,European Languages
8,0.9872857332229614,0.5,235.22567915916443,210032,6.351290702819824,21000,10000,cuda:3,European Languages
9,0.9883333444595337,0.5,230.7034420967102,210032,6.2711262702941895,21000,10000,cuda:3,European Languages
10,0.9890952110290527,0.5,229.72195768356323,210032,6.4201905727386475,21000,10000,cuda:3,European Languages
1,0.9759523868560791,0.4000000059604645,209.5769739151001,210032,6.260063171386719,21000,10000,cuda:3,European Languages
2,0.978857159614563,0.4000000059604645,243.28954362869263,210032,6.13758111000061,21000,10000,cuda:3,European Languages
3,0.9804762005805969,0.4000000059604645,272.4736862182617,210032,6.268750190734863,21000,10000,cuda:3,European Languages
4,0.9851904511451721,0.4000000059604645,216.22983121871948,210032,6.0759875774383545,21000,10000,cuda:3,European Languages
5,0.9855714440345764,0.4000000059604645,218.32002925872803,210032,6.23305869102478,21000,10000,cuda:3,European Languages
6,0.9862856864929199,0.4000000059604645,215.6291058063507,210032,6.325958728790283,21000,10000,cuda:3,European Languages
7,0.9860000014305115,0.4000000059604645,211.3901264667511,210032,6.202383041381836,21000,10000,cuda:3,European Languages
8,0.9851428866386414,0.4000000059604645,212.45198392868042,210032,6.092386245727539,21000,10000,cuda:3,European Languages
9,0.9864285588264465,0.4000000059604645,268.9652593135834,210032,6.232660531997681,21000,10000,cuda:3,European Languages
10,0.9875714182853699,0.4000000059604645,217.19969582557678,210032,6.215337038040161,21000,10000,cuda:3,European Languages
1,0.9690476059913635,0.30000001192092896,201.48096084594727,210032,6.255142450332642,21000,10000,cuda:3,European Languages
2,0.9750952124595642,0.30000001192092896,202.345552444458,210032,6.322862148284912,21000,10000,cuda:3,European Languages
3,0.9786666631698608,0.30000001192092896,204.27300596237183,210032,6.018182277679443,21000,10000,cuda:3,European Languages
4,0.9806190729141235,0.30000001192092896,198.26807951927185,210032,6.15176796913147,21000,10000,cuda:3,European Languages
5,0.9806666374206543,0.30000001192092896,225.04228019714355,210032,6.1576926708221436,21000,10000,cuda:3,European Languages
6,0.9823333621025085,0.30000001192092896,211.586847782135,210032,6.3169941902160645,21000,10000,cuda:3,European Languages
7,0.9842857122421265,0.30000001192092896,207.79901313781738,210032,6.239492893218994,21000,10000,cuda:3,European Languages
8,0.9833809733390808,0.30000001192092896,200.8357446193695,210032,6.3044798374176025,21000,10000,cuda:3,European Languages
9,0.9844762086868286,0.30000001192092896,201.79556894302368,210032,6.254491329193115,21000,10000,cuda:3,European Languages
10,0.9851428866386414,0.30000001192092896,199.3294882774353,210032,6.182880878448486,21000,10000,cuda:3,European Languages
1,0.96147620677948,0.20000000298023224,185.3926100730896,210032,6.222062826156616,21000,10000,cuda:3,European Languages
2,0.9695714116096497,0.20000000298023224,214.00198912620544,210032,6.235903263092041,21000,10000,cuda:3,European Languages
3,0.9715714454650879,0.20000000298023224,220.98284578323364,210032,6.295975923538208,21000,10000,cuda:3,European Languages
4,0.9765714406967163,0.20000000298023224,194.27105712890625,210032,6.2173473834991455,21000,10000,cuda:3,European Languages
5,0.975857138633728,0.20000000298023224,191.09794759750366,210032,6.470639944076538,21000,10000,cuda:3,European Languages
6,0.9766190648078918,0.20000000298023224,193.3960464000702,210032,6.352348804473877,21000,10000,cuda:3,European Languages
7,0.9780476093292236,0.20000000298023224,185.55066967010498,210032,6.231090545654297,21000,10000,cuda:3,European Languages
8,0.9808095097541809,0.20000000298023224,183.75058674812317,210032,6.153070688247681,21000,10000,cuda:3,European Languages
9,0.980571448802948,0.20000000298023224,210.01659178733826,210032,6.2372682094573975,21000,10000,cuda:3,European Languages
10,0.9789047837257385,0.20000000298023224,195.79046249389648,210032,6.189359426498413,21000,10000,cuda:3,European Languages
1,0.9488095045089722,0.10000000149011612,175.22495889663696,210032,6.183687925338745,21000,10000,cuda:3,European Languages
2,0.9533809423446655,0.10000000149011612,178.99901843070984,210032,6.18705940246582,21000,10000,cuda:3,European Languages
3,0.9602857232093811,0.10000000149011612,173.58274269104004,210032,6.1969006061553955,21000,10000,cuda:3,European Languages
4,0.9632856845855713,0.10000000149011612,174.8968334197998,210032,6.3411970138549805,21000,10000,cuda:3,European Languages
5,0.9596190452575684,0.10000000149011612,173.16650295257568,210032,6.198431968688965,21000,10000,cuda:3,European Languages
6,0.9664762020111084,0.10000000149011612,212.6843135356903,210032,7.37290096282959,21000,10000,cuda:3,European Languages
7,0.9651428461074829,0.10000000149011612,194.7567641735077,210032,6.603089094161987,21000,10000,cuda:3,European Languages
8,0.9662380814552307,0.10000000149011612,175.6788191795349,210032,6.23916220664978,21000,10000,cuda:3,European Languages
9,0.9674761891365051,0.10000000149011612,180.34810495376587,210032,6.184739351272583,21000,10000,cuda:3,European Languages
10,0.9688095450401306,0.10000000149011612,177.41202449798584,210032,6.294085264205933,21000,10000,cuda:3,European Languages
1,0.9459999799728394,0.0,160.46672224998474,210032,6.2404234409332275,21000,10000,cuda:3,European Languages
2,0.947857141494751,0.0,160.5322048664093,210032,6.226598024368286,21000,10000,cuda:3,European Languages
3,0.9490476250648499,0.0,160.70295906066895,210032,6.320117950439453,21000,10000,cuda:3,European Languages
4,0.9505714178085327,0.0,172.75977778434753,210032,7.353111982345581,21000,10000,cuda:3,European Languages
5,0.9520952105522156,0.0,192.57194542884827,210032,6.244615793228149,21000,10000,cuda:3,European Languages
6,0.9534761905670166,0.0,163.46113300323486,210032,6.243517160415649,21000,10000,cuda:3,European Languages
7,0.9546666741371155,0.0,164.28941917419434,210032,6.2006800174713135,21000,10000,cuda:3,European Languages
8,0.9560475945472717,0.0,156.92996263504028,210032,6.317798376083374,21000,10000,cuda:3,European Languages
9,0.9573809504508972,0.0,158.98981094360352,210032,6.142258882522583,21000,10000,cuda:3,European Languages
10,0.958476185798645,0.0,176.2402594089508,210032,5.946004390716553,21000,10000,cuda:3,European Languages
1,0.9853333234786987,1.0,297.26353096961975,210032,7.184059143066406,21000,10000,cuda:3,European Languages
2,0.9875237941741943,1.0,430.4812183380127,210032,7.206541538238525,21000,10000,cuda:3,European Languages
3,0.989476203918457,1.0,484.71971225738525,210032,6.905575513839722,21000,10000,cuda:3,European Languages
4,0.989380955696106,1.0,487.1395890712738,210032,6.633171558380127,21000,10000,cuda:3,European Languages
5,0.9896190762519836,1.0,430.5290732383728,210032,6.473220348358154,21000,10000,cuda:3,European Languages
6,0.9898571372032166,1.0,440.32558369636536,210032,6.63135290145874,21000,10000,cuda:3,European Languages
7,0.9899047613143921,1.0,432.44238018989563,210032,6.533420562744141,21000,10000,cuda:3,European Languages
8,0.9899523854255676,1.0,440.3584678173065,210032,6.510263681411743,21000,10000,cuda:3,European Languages
9,0.9900000095367432,1.0,460.54688692092896,210032,6.486635446548462,21000,10000,cuda:3,European Languages
10,0.9899523854255676,1.0,435.7693917751312,210032,6.530005693435669,21000,10000,cuda:3,European Languages
1,0.984666645526886,0.8999999761581421,418.19544434547424,210032,6.581211805343628,21000,10000,cuda:3,European Languages
2,0.9862856864929199,0.8999999761581421,430.3779125213623,210032,6.588947057723999,21000,10000,cuda:3,European Languages
3,0.9886190295219421,0.8999999761581421,424.3620207309723,210032,6.554965496063232,21000,10000,cuda:3,European Languages
4,0.9890000224113464,0.8999999761581421,418.9394133090973,210032,6.631378650665283,21000,10000,cuda:3,European Languages
5,0.9891428351402283,0.8999999761581421,447.50387239456177,210032,6.899853944778442,21000,10000,cuda:3,European Languages
6,0.9886190295219421,0.8999999761581421,428.64199328422546,210032,6.668741226196289,21000,10000,cuda:3,European Languages
7,0.989047646522522,0.8999999761581421,412.6885025501251,210032,6.619384288787842,21000,10000,cuda:3,European Languages
8,0.9888095259666443,0.8999999761581421,466.11677622795105,210032,7.381649494171143,21000,10000,cuda:3,European Languages
9,0.989809513092041,0.8999999761581421,411.75416350364685,210032,6.821465730667114,21000,10000,cuda:3,European Languages
10,0.989476203918457,0.8999999761581421,414.58587098121643,210032,6.551123380661011,21000,10000,cuda:3,European Languages
1,0.9847618937492371,0.800000011920929,395.9328591823578,210032,6.54369854927063,21000,10000,cuda:3,European Languages
2,0.9864761829376221,0.800000011920929,390.3307406902313,210032,6.5847814083099365,21000,10000,cuda:3,European Languages
3,0.9885237812995911,0.800000011920929,398.0904769897461,210032,6.62865138053894,21000,10000,cuda:3,European Languages
4,0.9879523515701294,0.800000011920929,396.09322142601013,210032,6.560535669326782,21000,10000,cuda:3,European Languages
5,0.9882857203483582,0.800000011920929,403.40193152427673,210032,7.310816049575806,21000,10000,cuda:3,European Languages
6,0.9885237812995911,0.800000011920929,448.94686555862427,210032,6.442131996154785,21000,10000,cuda:3,European Languages
7,0.9893333315849304,0.800000011920929,467.58759117126465,210032,6.6881208419799805,21000,10000,cuda:3,European Languages
8,0.9896666407585144,0.800000011920929,535.4558041095734,210032,6.637468338012695,21000,10000,cuda:3,European Languages
9,0.9895714521408081,0.800000011920929,438.61807513237,210032,7.319126605987549,21000,10000,cuda:3,European Languages
10,0.9900000095367432,0.800000011920929,408.51160621643066,210032,6.575068950653076,21000,10000,cuda:3,European Languages
1,0.9821904897689819,0.699999988079071,380.49395871162415,210032,6.528666973114014,21000,10000,cuda:3,European Languages
2,0.9868095517158508,0.699999988079071,380.42522144317627,210032,6.619818925857544,21000,10000,cuda:3,European Languages
3,0.9871428608894348,0.699999988079071,372.0189576148987,210032,6.51978611946106,21000,10000,cuda:3,European Languages
4,0.9879523515701294,0.699999988079071,388.3737256526947,210032,6.647813081741333,21000,10000,cuda:3,European Languages
5,0.9881904721260071,0.699999988079071,370.8936016559601,210032,7.539580345153809,21000,10000,cuda:3,European Languages
6,0.9880475997924805,0.699999988079071,370.22313141822815,210032,6.606185436248779,21000,10000,cuda:3,European Languages
