Name,Accuracy,Time,Size,Classes,Dimensions,Method
StatlogLandsat,0.8105000257492065,7.908905267715454,8870,6,10000,RandomProjection
StatlogShuttle,0.8472414016723633,66.28358697891235,87000,7,10000,RandomProjection
StatlogVehicle,0.5971564054489136,0.9745211601257324,1270,4,10000,RandomProjection
StatlogVehicle,0.5545023679733276,1.0634663105010986,1270,4,10000,RandomProjection
StatlogVehicle,0.5308057069778442,1.072084665298462,1270,4,10000,RandomProjection
StatlogVehicle,0.48341232538223267,1.1113667488098145,1270,4,10000,RandomProjection
SteelPlates,0.5051546096801758,1.9796011447906494,2912,7,10000,RandomProjection
SteelPlates,0.4824742376804352,2.298964023590088,2912,7,10000,RandomProjection
SteelPlates,0.5216494798660278,2.1950626373291016,2912,7,10000,RandomProjection
SteelPlates,0.4865979254245758,2.2341132164001465,2912,7,10000,RandomProjection
SyntheticControl,0.8799999952316284,0.7746763229370117,900,6,10000,RandomProjection
SyntheticControl,0.8666666746139526,0.7039041519165039,900,6,10000,RandomProjection
SyntheticControl,0.8733333349227905,0.7045595645904541,900,6,10000,RandomProjection
SyntheticControl,0.8600000143051147,0.707909345626831,900,6,10000,RandomProjection
Teaching,0.5526315569877625,0.17584919929504395,226,3,10000,RandomProjection
Teaching,0.5789473652839661,0.17722487449645996,226,3,10000,RandomProjection
Teaching,0.44736841320991516,0.17573881149291992,226,3,10000,RandomProjection
Teaching,0.5,0.17588067054748535,226,3,10000,RandomProjection
Thyroid,0.5172111988067627,10.686684608459473,7544,3,10000,RandomProjection
TicTacToe,0.5774058699607849,1.0981192588806152,1438,2,10000,RandomProjection
TicTacToe,0.6359832882881165,1.09590482711792,1438,2,10000,RandomProjection
TicTacToe,0.6192468404769897,1.103501796722412,1438,2,10000,RandomProjection
TicTacToe,0.6443514823913574,1.1005582809448242,1438,2,10000,RandomProjection
Titanic,0.7818182110786438,2.1275148391723633,3302,2,10000,RandomProjection
Titanic,0.7836363911628723,2.13706636428833,3302,2,10000,RandomProjection
Titanic,0.7763636112213135,2.127533435821533,3302,2,10000,RandomProjection
Titanic,0.7799999713897705,2.1281306743621826,3302,2,10000,RandomProjection
Trains,0.0,0.014665603637695312,16,2,10000,RandomProjection
Trains,1.0,0.014648675918579102,16,2,10000,RandomProjection
Trains,0.5,0.014745235443115234,16,2,10000,RandomProjection
Trains,1.0,0.014650344848632812,16,2,10000,RandomProjection
Twonorm,0.7021621465682983,8.50773286819458,11100,2,10000,RandomProjection
Twonorm,0.7108108401298523,10.691944122314453,11100,2,10000,RandomProjection
Twonorm,0.683783769607544,8.041341066360474,11100,2,10000,RandomProjection
Twonorm,0.7140540480613708,8.155661344528198,11100,2,10000,RandomProjection
VertebralColumn2Clases,0.7142857313156128,0.3555324077606201,466,2,10000,RandomProjection
VertebralColumn2Clases,0.7142857313156128,0.35597825050354004,466,2,10000,RandomProjection
VertebralColumn2Clases,0.7402597665786743,0.35599327087402344,466,2,10000,RandomProjection
VertebralColumn2Clases,0.6753246784210205,0.3561832904815674,466,2,10000,RandomProjection
VertebralColumn3Clases,0.7662337422370911,0.35666680335998535,466,3,10000,RandomProjection
VertebralColumn3Clases,0.7922077775001526,0.35599470138549805,466,3,10000,RandomProjection
VertebralColumn3Clases,0.7532467246055603,0.3565068244934082,466,3,10000,RandomProjection
VertebralColumn3Clases,0.7532467246055603,0.2997720241546631,466,3,10000,RandomProjection
WallFollowing,0.5469208359718323,5.6058268547058105,8184,4,10000,RandomProjection
WallFollowing,0.5388563275337219,6.241004228591919,8184,4,10000,RandomProjection
WallFollowing,0.5865102410316467,6.209775686264038,8184,4,10000,RandomProjection
WallFollowing,0.5593841671943665,6.258759021759033,8184,4,10000,RandomProjection
Waveform,0.8216000199317932,5.732069969177246,7500,3,10000,RandomProjection
Waveform,0.8176000118255615,5.74104642868042,7500,3,10000,RandomProjection
Waveform,0.7975999712944031,9.794827938079834,7500,3,10000,RandomProjection
Waveform,0.8327999711036682,8.531154870986938,7500,3,10000,RandomProjection
WaveformNoise,0.8087999820709229,6.985719919204712,7500,3,10000,RandomProjection
WaveformNoise,0.8080000281333923,5.7845258712768555,7500,3,10000,RandomProjection
WaveformNoise,0.8191999793052673,5.7900331020355225,7500,3,10000,RandomProjection
WaveformNoise,0.8095999956130981,5.789695978164673,7500,3,10000,RandomProjection
Wine,0.9772727489471436,0.20662474632263184,268,3,10000,RandomProjection
Wine,0.9318181872367859,0.20700883865356445,268,3,10000,RandomProjection
Wine,0.9318181872367859,0.2065749168395996,268,3,10000,RandomProjection
Wine,0.8863636255264282,0.20666980743408203,268,3,10000,RandomProjection
WineQualityRed,0.375,1.8059077262878418,2398,6,10000,RandomProjection
WineQualityRed,0.41999998688697815,1.689922571182251,2398,6,10000,RandomProjection
WineQualityRed,0.4375,1.6613023281097412,2398,6,10000,RandomProjection
WineQualityRed,0.3824999928474426,1.834360122680664,2398,6,10000,RandomProjection
WineQualityWhite,0.32189542055130005,5.606211423873901,7348,7,10000,RandomProjection
WineQualityWhite,0.32679739594459534,5.620062589645386,7348,7,10000,RandomProjection
WineQualityWhite,0.3472222089767456,6.094681024551392,7348,7,10000,RandomProjection
WineQualityWhite,0.32679739594459534,5.62801718711853,7348,7,10000,RandomProjection
Yeast,0.5229110717773438,1.7021229267120361,2226,10,10000,RandomProjection
Yeast,0.4636118710041046,1.7257165908813477,2226,10,10000,RandomProjection
Yeast,0.5471698045730591,1.704817533493042,2226,10,10000,RandomProjection
Yeast,0.5417789816856384,1.7144875526428223,2226,10,10000,RandomProjection
Zoo,0.9599999785423279,0.12013673782348633,152,7,10000,RandomProjection
Zoo,0.9599999785423279,0.11971473693847656,152,7,10000,RandomProjection
Zoo,1.0,0.12321901321411133,152,7,10000,RandomProjection
Zoo,1.0,0.11967206001281738,152,7,10000,RandomProjection
