Name,Accuracy,Time,Size,Classes,Dimensions,Method
Pima,0.6822916865348816,5.955748081207275,1152,2,10000,SinusoidProjectionRegenerativeContinuous
Pima,0.640625,5.964966058731079,1152,2,10000,SinusoidProjectionRegenerativeContinuous
Pima,0.484375,5.920670509338379,1152,2,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesMaterial,0.9230769276618958,1.2507057189941406,160,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesMaterial,0.692307710647583,1.257051944732666,160,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesMaterial,0.9230769276618958,1.248509168624878,160,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesMaterial,0.8461538553237915,1.2528791427612305,160,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesRelL,0.8461538553237915,1.2867910861968994,154,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesRelL,0.5384615659713745,1.2750489711761475,154,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesRelL,0.7692307829856873,1.2787253856658936,154,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesRelL,0.6538461446762085,1.2687935829162598,154,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesSpan,0.739130437374115,1.1845922470092773,138,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesSpan,0.8260869383811951,1.2026913166046143,138,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesSpan,0.6086956262588501,1.1884911060333252,138,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesSpan,0.52173912525177,1.200000524520874,138,3,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesTOrD,0.8799999952316284,1.1971278190612793,154,2,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesTOrD,0.8799999952316284,1.1951138973236084,154,2,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesTOrD,0.8799999952316284,1.1971828937530518,154,2,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesTOrD,0.800000011920929,1.1819827556610107,154,2,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesType,0.6538461446762085,1.3703796863555908,158,6,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesType,0.4615384638309479,1.526127815246582,158,6,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesType,0.692307710647583,2.2814764976501465,158,6,10000,SinusoidProjectionRegenerativeContinuous
PittsburgBridgesType,0.38461539149284363,1.354041576385498,158,6,10000,SinusoidProjectionRegenerativeContinuous
Planning,0.7111111283302307,1.8620615005493164,274,2,10000,SinusoidProjectionRegenerativeContinuous
Planning,0.5555555820465088,1.8689277172088623,274,2,10000,SinusoidProjectionRegenerativeContinuous
Planning,0.5555555820465088,1.8862617015838623,274,2,10000,SinusoidProjectionRegenerativeContinuous
Planning,0.5555555820465088,1.8860788345336914,274,2,10000,SinusoidProjectionRegenerativeContinuous
PlantMargin,0.5849999785423279,17.99581480026245,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantMargin,0.6299999952316284,17.421186685562134,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantMargin,0.5874999761581421,17.57435894012451,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantMargin,0.6200000047683716,17.462939500808716,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantShape,0.5525000095367432,18.11276078224182,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantShape,0.5475000143051147,17.81162452697754,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantShape,0.4749999940395355,17.469471216201782,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantShape,0.5074999928474426,17.33031129837036,2400,100,10000,SinusoidProjectionRegenerativeContinuous
PlantTexture,0.612500011920929,17.259591579437256,2398,100,10000,SinusoidProjectionRegenerativeContinuous
PlantTexture,0.5625,17.47924017906189,2398,100,10000,SinusoidProjectionRegenerativeContinuous
PlantTexture,0.5899999737739563,17.38314175605774,2398,100,10000,SinusoidProjectionRegenerativeContinuous
PlantTexture,0.6175000071525574,16.756179571151733,2398,100,10000,SinusoidProjectionRegenerativeContinuous
PostOperative,0.5,1.1829485893249512,136,3,10000,SinusoidProjectionRegenerativeContinuous
PostOperative,0.4545454680919647,1.1596333980560303,136,3,10000,SinusoidProjectionRegenerativeContinuous
PostOperative,0.6818181872367859,1.166259765625,136,3,10000,SinusoidProjectionRegenerativeContinuous
PostOperative,0.40909090638160706,1.1462039947509766,136,3,10000,SinusoidProjectionRegenerativeContinuous
PrimaryTumor,0.2804878056049347,3.322784185409546,496,15,10000,SinusoidProjectionRegenerativeContinuous
PrimaryTumor,0.39024388790130615,3.3162424564361572,496,15,10000,SinusoidProjectionRegenerativeContinuous
PrimaryTumor,0.4268292784690857,3.294459104537964,496,15,10000,SinusoidProjectionRegenerativeContinuous
PrimaryTumor,0.25609755516052246,3.375396966934204,496,15,10000,SinusoidProjectionRegenerativeContinuous
Ringnorm,0.977837860584259,46.29431366920471,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Ringnorm,0.9713513255119324,53.40771269798279,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Ringnorm,0.9789189100265503,46.83111906051636,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Ringnorm,0.976216197013855,46.53044319152832,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Seeds,0.8653846383094788,1.9230284690856934,316,3,10000,SinusoidProjectionRegenerativeContinuous
Seeds,0.8846153616905212,1.9789481163024902,316,3,10000,SinusoidProjectionRegenerativeContinuous
Seeds,0.9230769276618958,1.9370510578155518,316,3,10000,SinusoidProjectionRegenerativeContinuous
Seeds,0.9615384340286255,1.9395060539245605,316,3,10000,SinusoidProjectionRegenerativeContinuous
Semeion,0.7211055159568787,15.68567442893982,2390,10,10000,SinusoidProjectionRegenerativeContinuous
Semeion,0.7914572954177856,15.413869619369507,2390,10,10000,SinusoidProjectionRegenerativeContinuous
Semeion,0.8316583037376404,15.30556344985962,2390,10,10000,SinusoidProjectionRegenerativeContinuous
Semeion,0.7437185645103455,15.70254898071289,2390,10,10000,SinusoidProjectionRegenerativeContinuous
Soybean,0.2393617033958435,4.354941368103027,614,18,10000,SinusoidProjectionRegenerativeContinuous
Spambase,0.8913043737411499,31.12675142288208,6902,2,10000,SinusoidProjectionRegenerativeContinuous
Spambase,0.926086962223053,31.18589973449707,6902,2,10000,SinusoidProjectionRegenerativeContinuous
Spambase,0.9130434989929199,30.533551692962646,6902,2,10000,SinusoidProjectionRegenerativeContinuous
Spambase,0.9252173900604248,30.494044303894043,6902,2,10000,SinusoidProjectionRegenerativeContinuous
Spect,0.4677419364452362,1.6364877223968506,158,2,10000,SinusoidProjectionRegenerativeContinuous
Spectf,0.7326202988624573,1.6519527435302734,160,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogAustralianCredit,0.5174418687820435,5.594930171966553,1036,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogAustralianCredit,0.6744186282157898,5.622813940048218,1036,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogAustralianCredit,0.6744186282157898,5.598345518112183,1036,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogAustralianCredit,0.5465116500854492,5.589672803878784,1036,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogGermanCredit,0.7200000286102295,7.540630578994751,1500,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogGermanCredit,0.7319999933242798,7.617586851119995,1500,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogGermanCredit,0.699999988079071,7.613080024719238,1500,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogGermanCredit,0.5839999914169312,7.618316173553467,1500,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogHeart,0.746268630027771,2.4826714992523193,406,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogHeart,0.7611940503120422,2.409794330596924,406,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogHeart,0.7761194109916687,2.4104878902435303,406,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogHeart,0.8507462739944458,2.388828992843628,406,2,10000,SinusoidProjectionRegenerativeContinuous
StatlogImage,0.9133448600769043,16.705934286117554,3466,7,10000,SinusoidProjectionRegenerativeContinuous
StatlogImage,0.9462738037109375,16.724159479141235,3466,7,10000,SinusoidProjectionRegenerativeContinuous
StatlogImage,0.9324089884757996,16.89691662788391,3466,7,10000,SinusoidProjectionRegenerativeContinuous
StatlogImage,0.9428076148033142,16.82736325263977,3466,7,10000,SinusoidProjectionRegenerativeContinuous
StatlogLandsat,0.8949999809265137,44.066956758499146,8870,6,10000,SinusoidProjectionRegenerativeContinuous
StatlogShuttle,0.9978620409965515,393.72184801101685,87000,7,10000,SinusoidProjectionRegenerativeContinuous
StatlogVehicle,0.6872037649154663,6.90841269493103,1270,4,10000,SinusoidProjectionRegenerativeContinuous
StatlogVehicle,0.6919431090354919,6.96119499206543,1270,4,10000,SinusoidProjectionRegenerativeContinuous
StatlogVehicle,0.6966824531555176,6.873109579086304,1270,4,10000,SinusoidProjectionRegenerativeContinuous
StatlogVehicle,0.7345971465110779,6.961767196655273,1270,4,10000,SinusoidProjectionRegenerativeContinuous
SteelPlates,0.6680412292480469,15.713143110275269,2912,7,10000,SinusoidProjectionRegenerativeContinuous
SteelPlates,0.6474226713180542,15.31735372543335,2912,7,10000,SinusoidProjectionRegenerativeContinuous
SteelPlates,0.6886597871780396,15.697684288024902,2912,7,10000,SinusoidProjectionRegenerativeContinuous
SteelPlates,0.6948453783988953,15.47922682762146,2912,7,10000,SinusoidProjectionRegenerativeContinuous
SyntheticControl,0.9133333563804626,4.8507866859436035,900,6,10000,SinusoidProjectionRegenerativeContinuous
SyntheticControl,0.9666666388511658,4.770636558532715,900,6,10000,SinusoidProjectionRegenerativeContinuous
SyntheticControl,0.9399999976158142,4.973826169967651,900,6,10000,SinusoidProjectionRegenerativeContinuous
SyntheticControl,0.9666666388511658,4.838519334793091,900,6,10000,SinusoidProjectionRegenerativeContinuous
Teaching,0.42105263471603394,1.6698408126831055,226,3,10000,SinusoidProjectionRegenerativeContinuous
Teaching,0.6052631735801697,1.6711921691894531,226,3,10000,SinusoidProjectionRegenerativeContinuous
Teaching,0.5,1.6622350215911865,226,3,10000,SinusoidProjectionRegenerativeContinuous
Teaching,0.42105263471603394,1.676544427871704,226,3,10000,SinusoidProjectionRegenerativeContinuous
Thyroid,0.8929404616355896,38.03512501716614,7544,3,10000,SinusoidProjectionRegenerativeContinuous
TicTacToe,0.9163179993629456,6.8879077434539795,1438,2,10000,SinusoidProjectionRegenerativeContinuous
TicTacToe,0.9497907757759094,6.9112536907196045,1438,2,10000,SinusoidProjectionRegenerativeContinuous
TicTacToe,0.9121338725090027,6.749876976013184,1438,2,10000,SinusoidProjectionRegenerativeContinuous
TicTacToe,0.8995816111564636,6.740334987640381,1438,2,10000,SinusoidProjectionRegenerativeContinuous
Titanic,0.2927272617816925,14.275323629379272,3302,2,10000,SinusoidProjectionRegenerativeContinuous
Titanic,0.7872727513313293,14.350072145462036,3302,2,10000,SinusoidProjectionRegenerativeContinuous
Titanic,0.6545454263687134,14.21345067024231,3302,2,10000,SinusoidProjectionRegenerativeContinuous
Titanic,0.33454546332359314,14.23450517654419,3302,2,10000,SinusoidProjectionRegenerativeContinuous
Trains,1.0,0.5506665706634521,16,2,10000,SinusoidProjectionRegenerativeContinuous
Trains,0.0,0.5454304218292236,16,2,10000,SinusoidProjectionRegenerativeContinuous
Trains,1.0,0.5487334728240967,16,2,10000,SinusoidProjectionRegenerativeContinuous
Trains,1.0,0.5497281551361084,16,2,10000,SinusoidProjectionRegenerativeContinuous
Twonorm,0.9756757020950317,47.63455581665039,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Twonorm,0.9654054045677185,47.12738871574402,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Twonorm,0.9200000166893005,47.760820150375366,11100,2,10000,SinusoidProjectionRegenerativeContinuous
Twonorm,0.9632432460784912,47.53868579864502,11100,2,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn2Clases,0.7922077775001526,2.610290288925171,466,2,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn2Clases,0.7402597665786743,2.5938498973846436,466,2,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn2Clases,0.7922077775001526,2.5734598636627197,466,2,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn2Clases,0.7272727489471436,2.605010509490967,466,2,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn3Clases,0.7792207598686218,2.6184277534484863,466,3,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn3Clases,0.8571428656578064,2.63513445854187,466,3,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn3Clases,0.7792207598686218,2.65116810798645,466,3,10000,SinusoidProjectionRegenerativeContinuous
VertebralColumn3Clases,0.7402597665786743,2.7255210876464844,466,3,10000,SinusoidProjectionRegenerativeContinuous
WallFollowing,0.8152492642402649,40.00745344161987,8184,4,10000,SinusoidProjectionRegenerativeContinuous
WallFollowing,0.8379765152931213,40.02872443199158,8184,4,10000,SinusoidProjectionRegenerativeContinuous
WallFollowing,0.8599706888198853,39.418052434921265,8184,4,10000,SinusoidProjectionRegenerativeContinuous
WallFollowing,0.8489736318588257,39.799760580062866,8184,4,10000,SinusoidProjectionRegenerativeContinuous
Waveform,0.8360000252723694,34.766685009002686,7500,3,10000,SinusoidProjectionRegenerativeContinuous
Waveform,0.8136000037193298,33.94678997993469,7500,3,10000,SinusoidProjectionRegenerativeContinuous
Waveform,0.8144000172615051,33.750677824020386,7500,3,10000,SinusoidProjectionRegenerativeContinuous
Waveform,0.86080002784729,33.90099859237671,7500,3,10000,SinusoidProjectionRegenerativeContinuous
WaveformNoise,0.8399999737739563,36.104918003082275,7500,3,10000,SinusoidProjectionRegenerativeContinuous
WaveformNoise,0.8040000200271606,34.856898069381714,7500,3,10000,SinusoidProjectionRegenerativeContinuous
WaveformNoise,0.8136000037193298,34.8757598400116,7500,3,10000,SinusoidProjectionRegenerativeContinuous
WaveformNoise,0.7735999822616577,34.897669076919556,7500,3,10000,SinusoidProjectionRegenerativeContinuous
Wine,1.0,1.706627368927002,268,3,10000,SinusoidProjectionRegenerativeContinuous
Wine,0.9772727489471436,1.7102043628692627,268,3,10000,SinusoidProjectionRegenerativeContinuous
Wine,0.9318181872367859,1.702030897140503,268,3,10000,SinusoidProjectionRegenerativeContinuous
Wine,0.9772727489471436,1.6716904640197754,268,3,10000,SinusoidProjectionRegenerativeContinuous
WineQualityRed,0.45500001311302185,13.289817094802856,2398,6,10000,SinusoidProjectionRegenerativeContinuous
WineQualityRed,0.5024999976158142,13.449763536453247,2398,6,10000,SinusoidProjectionRegenerativeContinuous
WineQualityRed,0.5824999809265137,13.383650302886963,2398,6,10000,SinusoidProjectionRegenerativeContinuous
WineQualityRed,0.45249998569488525,13.213812589645386,2398,6,10000,SinusoidProjectionRegenerativeContinuous
WineQualityWhite,0.48856207728385925,43.31655979156494,7348,7,10000,SinusoidProjectionRegenerativeContinuous
WineQualityWhite,0.4534313678741455,40.69685244560242,7348,7,10000,SinusoidProjectionRegenerativeContinuous
WineQualityWhite,0.49836599826812744,39.68921756744385,7348,7,10000,SinusoidProjectionRegenerativeContinuous
WineQualityWhite,0.529411792755127,44.406354904174805,7348,7,10000,SinusoidProjectionRegenerativeContinuous
Yeast,0.46900269389152527,14.692134141921997,2226,10,10000,SinusoidProjectionRegenerativeContinuous
Yeast,0.493261456489563,12.299593925476074,2226,10,10000,SinusoidProjectionRegenerativeContinuous
Yeast,0.5444744229316711,12.310298681259155,2226,10,10000,SinusoidProjectionRegenerativeContinuous
Yeast,0.5606468915939331,12.522039413452148,2226,10,10000,SinusoidProjectionRegenerativeContinuous
Zoo,1.0,1.1968917846679688,152,7,10000,SinusoidProjectionRegenerativeContinuous
Zoo,0.9200000166893005,1.1560804843902588,152,7,10000,SinusoidProjectionRegenerativeContinuous
Zoo,1.0,1.1711676120758057,152,7,10000,SinusoidProjectionRegenerativeContinuous
Zoo,1.0,1.1542062759399414,152,7,10000,SinusoidProjectionRegenerativeContinuous
