Name,Accuracy,AccuracyInitial,Time,Dimensions,Method,Encoding,Iterations,Retrain
BreastCancerWiscProg,0.6530612111091614,0.6938775777816772,8.652232885360718,10000,add_adjust,flocet,13,False
BreastCancerWiscProg,0.6530612111091614,0.6122449040412903,43.1574592590332,10000,add_adjust,flocet,50,False
BreastCancerWiscProg,0.6530612111091614,0.6734693646430969,38.75589990615845,10000,add_adjust,flocet,50,False
BreastTissue,0.692307710647583,0.5769230723381042,5.9565184116363525,10000,add_adjust,flocet,12,False
BreastTissue,0.692307710647583,0.7692307829856873,8.083648920059204,10000,add_adjust,flocet,18,False
BreastTissue,0.6538461446762085,0.692307710647583,13.385305881500244,10000,add_adjust,flocet,33,False
Car,0.9305555820465088,0.9143518805503845,193.38163256645203,10000,add_adjust,flocet,30,False
Car,0.9305555820465088,0.9097222089767456,227.56117486953735,10000,add_adjust,flocet,37,False
Car,0.9398148059844971,0.9074074029922485,204.79386377334595,10000,add_adjust,flocet,39,False
Cardiotocography10Clases,0.7796609997749329,0.8135592937469482,309.097692489624,10000,add_adjust,flocet,50,False
Cardiotocography10Clases,0.7721280455589294,0.7796609997749329,320.8138818740845,10000,add_adjust,flocet,50,False
Cardiotocography10Clases,0.7664783596992493,0.7853107452392578,168.16248607635498,10000,add_adjust,flocet,37,False
Cardiotocography3Clases,0.8813559412956238,0.8926553726196289,231.3107190132141,10000,add_adjust,flocet,38,False
Cardiotocography3Clases,0.887005627155304,0.903954803943634,124.0308780670166,10000,add_adjust,flocet,24,False
Cardiotocography3Clases,0.8851224184036255,0.9114877581596375,166.02737307548523,10000,add_adjust,flocet,29,False
ChessKrvk,0.5005702972412109,0.4399771988391876,1396.1795234680176,10000,add_adjust,flocet,18,False
ChessKrvk,0.508269190788269,0.4442543387413025,1855.40132021904,10000,add_adjust,flocet,21,False
ChessKrvk,0.5032791495323181,0.433418869972229,1265.2314145565033,10000,add_adjust,flocet,13,False
ChessKrvkp,0.9048811197280884,0.969962477684021,131.25672841072083,10000,add_adjust,flocet,17,False
ChessKrvkp,0.9048811197280884,0.9599499106407166,100.53927755355835,10000,add_adjust,flocet,14,False
ChessKrvkp,0.8998748660087585,0.9712139964103699,150.19669342041016,10000,add_adjust,flocet,21,False
CongressionalVoting,0.5596330165863037,0.5596330165863037,61.06590938568115,10000,add_adjust,flocet,50,False
CongressionalVoting,0.4862385392189026,0.4954128563404083,68.58174800872803,10000,add_adjust,flocet,50,False
CongressionalVoting,0.5504587292671204,0.5871559381484985,67.82524013519287,10000,add_adjust,flocet,50,False
ConnBenchSonarMinesRocks,0.807692289352417,0.8269230723381042,12.080926895141602,10000,add_adjust,flocet,15,False
ConnBenchSonarMinesRocks,0.807692289352417,0.7884615659713745,26.790683269500732,10000,add_adjust,flocet,28,False
ConnBenchSonarMinesRocks,0.7884615659713745,0.7692307829856873,21.08064365386963,10000,add_adjust,flocet,22,False
ConnBenchVowelDeterding,0.9264069199562073,0.9155844449996948,30.407990217208862,10000,add_adjust,flocet,9,False
ConnBenchVowelDeterding,0.9329004287719727,0.9025974273681641,26.39516305923462,10000,add_adjust,flocet,8,False
ConnBenchVowelDeterding,0.9155844449996948,0.8593073487281799,111.13611388206482,10000,add_adjust,flocet,50,False
Connect4,0.8039552569389343,0.8088696599006653,1946.964260816574,10000,add_adjust,flocet,9,False
Connect4,0.8021789193153381,0.8110604286193848,2533.318475484848,10000,add_adjust,flocet,12,False
Connect4,0.8072710037231445,0.8170998692512512,1820.678629875183,10000,add_adjust,flocet,10,False
Contrac,0.508152186870575,0.44565218687057495,199.27022647857666,10000,add_adjust,flocet,50,False
Contrac,0.4836956560611725,0.5,174.92379355430603,10000,add_adjust,flocet,50,False
Contrac,0.49184781312942505,0.46739131212234497,158.56243252754211,10000,add_adjust,flocet,47,False
CreditApproval,0.8604651093482971,0.8662790656089783,67.8732237815857,10000,add_adjust,flocet,44,False
CreditApproval,0.854651153087616,0.8255813717842102,51.77880096435547,10000,add_adjust,flocet,32,False
CreditApproval,0.854651153087616,0.854651153087616,75.446608543396,10000,add_adjust,flocet,43,False
CylinderBands,0.71875,0.7578125,72.90714120864868,10000,add_adjust,flocet,50,False
CylinderBands,0.7109375,0.71875,40.06178069114685,10000,add_adjust,flocet,32,False
CylinderBands,0.7109375,0.7265625,60.25696635246277,10000,add_adjust,flocet,50,False
Dermatology,0.9890109896659851,0.9450549483299255,9.660094261169434,10000,add_adjust,flocet,12,False
Dermatology,0.9780219793319702,0.9670329689979553,5.5256569385528564,10000,add_adjust,flocet,6,False
Dermatology,0.9780219793319702,0.9670329689979553,4.973442554473877,10000,add_adjust,flocet,5,False
Echocardiogram,0.8484848737716675,0.8787878751754761,5.719698190689087,10000,add_adjust,flocet,23,False
Echocardiogram,0.8181818127632141,0.8484848737716675,5.450364112854004,10000,add_adjust,flocet,21,False
Echocardiogram,0.7878788113594055,0.8787878751754761,7.206469774246216,10000,add_adjust,flocet,24,False
Ecoli,0.8571428656578064,0.8571428656578064,14.947205781936646,10000,add_adjust,flocet,22,False
Ecoli,0.8690476417541504,0.8928571343421936,10.181774139404297,10000,add_adjust,flocet,14,False
Ecoli,0.8571428656578064,0.7857142686843872,14.333221197128296,10000,add_adjust,flocet,16,False
EnergyY1,0.90625,0.953125,88.07870435714722,10000,add_adjust,flocet,50,False
EnergyY1,0.9010416865348816,0.9166666865348816,108.45917797088623,10000,add_adjust,flocet,50,False
EnergyY1,0.9114583134651184,0.8958333134651184,94.74138450622559,10000,add_adjust,flocet,50,False
EnergyY2,0.8645833134651184,0.875,52.93961977958679,10000,add_adjust,flocet,27,False
EnergyY2,0.8697916865348816,0.8802083134651184,98.29680609703064,10000,add_adjust,flocet,50,False
EnergyY2,0.8697916865348816,0.8541666865348816,85.21109175682068,10000,add_adjust,flocet,50,False
Fertility,0.8799999952316284,0.9200000166893005,1.5458543300628662,10000,add_adjust,flocet,7,False
Fertility,0.8799999952316284,0.8399999737739563,2.5291740894317627,10000,add_adjust,flocet,9,False
Fertility,0.8799999952316284,0.9200000166893005,1.3582115173339844,10000,add_adjust,flocet,6,False
Flags,0.4791666567325592,0.5,22.18838381767273,10000,add_adjust,flocet,50,False
Flags,0.5208333134651184,0.4375,11.430329084396362,10000,add_adjust,flocet,30,False
Flags,0.4791666567325592,0.6041666865348816,13.11522889137268,10000,add_adjust,flocet,33,False
Glass,0.698113203048706,0.5849056839942932,13.543575763702393,10000,add_adjust,flocet,30,False
Glass,0.6603773832321167,0.6037735939025879,16.78962469100952,10000,add_adjust,flocet,39,False
Glass,0.6415094137191772,0.6226415038108826,16.304600954055786,10000,add_adjust,flocet,40,False
HabermanSurvival,0.6710526347160339,0.7105262875556946,38.480374813079834,10000,add_adjust,flocet,50,False
HabermanSurvival,0.6447368264198303,0.6447368264198303,39.149720907211304,10000,add_adjust,flocet,50,False
HabermanSurvival,0.6578947305679321,0.6578947305679321,9.368059396743774,10000,add_adjust,flocet,11,False
HayesRoth,0.0357142873108387,0.0357142873108387,23.284904718399048,10000,add_adjust,flocet,50,False
HayesRoth,0.0357142873108387,0.1428571492433548,11.949991464614868,10000,add_adjust,flocet,25,False
HayesRoth,0.0357142873108387,0.0714285746216774,28.680169820785522,10000,add_adjust,flocet,50,False
HeartCleveland,0.6447368264198303,0.4736842215061188,41.28352737426758,10000,add_adjust,flocet,43,False
HeartCleveland,0.6447368264198303,0.6315789222717285,40.14123868942261,10000,add_adjust,flocet,50,False
HeartCleveland,0.6578947305679321,0.5394737124443054,5.441034317016602,10000,add_adjust,flocet,7,False
HeartHungarian,0.767123281955719,0.7397260069847107,26.450936317443848,10000,add_adjust,flocet,36,False
HeartHungarian,0.7945205569267273,0.7808219194412231,4.891780853271484,10000,add_adjust,flocet,7,False
HeartHungarian,0.767123281955719,0.6849315166473389,7.971240043640137,10000,add_adjust,flocet,11,False
HeartSwitzerland,0.3870967626571655,0.32258063554763794,14.345782279968262,10000,add_adjust,flocet,50,False
HeartSwitzerland,0.4193548262119293,0.12903225421905518,7.0716845989227295,10000,add_adjust,flocet,26,False
HeartSwitzerland,0.4516128897666931,0.29032257199287415,9.687665224075317,10000,add_adjust,flocet,31,False
HeartVa,0.20000000298023224,0.25999999046325684,21.792287588119507,10000,add_adjust,flocet,50,False
HeartVa,0.23999999463558197,0.20000000298023224,21.233929872512817,10000,add_adjust,flocet,50,False
HeartVa,0.2199999988079071,0.25999999046325684,20.208724975585938,10000,add_adjust,flocet,50,False
Hepatitis,0.8205128312110901,0.6666666865348816,3.867159128189087,10000,add_adjust,flocet,11,False
Hepatitis,0.8717948794364929,0.8205128312110901,11.238600969314575,10000,add_adjust,flocet,25,False
Hepatitis,0.8461538553237915,0.7692307829856873,16.525430917739868,10000,add_adjust,flocet,44,False
HillValley,0.49504950642585754,0.4884488582611084,92.34472918510437,10000,add_adjust,flocet,50,False
HillValley,0.4900990128517151,0.4785478413105011,115.74616718292236,10000,add_adjust,flocet,50,False
HillValley,0.49504950642585754,0.4785478413105011,99.90843629837036,10000,add_adjust,flocet,50,False
HorseColic,0.6764705777168274,0.3970588147640228,23.711817741394043,10000,add_adjust,flocet,25,False
HorseColic,0.6617646813392639,0.6176470518112183,46.79767370223999,10000,add_adjust,flocet,44,False
HorseColic,0.6764705777168274,0.5441176295280457,47.03711295127869,10000,add_adjust,flocet,45,False
IlpdIndianLiver,0.6438356041908264,0.664383590221405,66.81511116027832,10000,add_adjust,flocet,50,False
IlpdIndianLiver,0.6506849527359009,0.6917808055877686,41.1863431930542,10000,add_adjust,flocet,31,False
IlpdIndianLiver,0.6369863152503967,0.6438356041908264,72.13054895401001,10000,add_adjust,flocet,50,False
ImageSegmentation,0.1428571492433548,0.1428571492433548,34.779688358306885,10000,add_adjust,flocet,37,False
ImageSegmentation,0.1428571492433548,0.14380952715873718,36.364399433135986,10000,add_adjust,flocet,39,False
ImageSegmentation,0.1428571492433548,0.1428571492433548,20.067360877990723,10000,add_adjust,flocet,16,False
Ionosphere,0.8977272510528564,0.9659090638160706,28.32677149772644,10000,add_adjust,flocet,30,False
Ionosphere,0.9204545617103577,0.9545454382896423,29.626330375671387,10000,add_adjust,flocet,30,False
Ionosphere,0.9090909361839294,0.9090909361839294,30.301562786102295,10000,add_adjust,flocet,26,False
Iris,0.9729729890823364,0.8918918967247009,4.386951208114624,10000,add_adjust,flocet,8,False
Iris,0.9729729890823364,0.9729729890823364,4.531450033187866,10000,add_adjust,flocet,9,False
Iris,0.9729729890823364,0.9729729890823364,5.538021087646484,10000,add_adjust,flocet,12,False
LedDisplay,0.6520000100135803,0.7360000014305115,169.91545844078064,10000,add_adjust,flocet,50,False
LedDisplay,0.7279999852180481,0.7039999961853027,192.50888514518738,10000,add_adjust,flocet,50,False
LedDisplay,0.6919999718666077,0.6880000233650208,219.00038266181946,10000,add_adjust,flocet,50,False
Lenses,0.8333333134651184,0.6666666865348816,0.7613131999969482,10000,add_adjust,flocet,8,False
Lenses,0.6666666865348816,0.6666666865348816,1.6419999599456787,10000,add_adjust,flocet,17,False
Lenses,0.8333333134651184,0.8333333134651184,0.7042086124420166,10000,add_adjust,flocet,7,False
Letter,0.7742000222206116,0.8420000076293945,818.6650731563568,10000,add_adjust,flocet,12,False
Letter,0.771399974822998,0.8453999757766724,726.9908490180969,10000,add_adjust,flocet,11,False
Letter,0.7742000222206116,0.8194000124931335,1351.1571581363678,10000,add_adjust,flocet,21,False
Libras,0.7111111283302307,0.6111111044883728,25.228355884552002,10000,add_adjust,flocet,22,False
Libras,0.7111111283302307,0.6777777671813965,28.198503971099854,10000,add_adjust,flocet,25,False
Libras,0.6888889074325562,0.6000000238418579,22.824880123138428,10000,add_adjust,flocet,16,False
LowResSpect,0.8496240377426147,0.8646616339683533,103.29714894294739,10000,add_adjust,flocet,50,False
LowResSpect,0.8496240377426147,0.8120300769805908,93.20713353157043,10000,add_adjust,flocet,50,False
LowResSpect,0.8496240377426147,0.8421052694320679,84.09095978736877,10000,add_adjust,flocet,45,False
LungCancer,0.5,0.5,0.8755762577056885,10000,add_adjust,flocet,6,False
LungCancer,0.5,0.5,1.0950498580932617,10000,add_adjust,flocet,10,False
LungCancer,0.5,0.5,0.8399233818054199,10000,add_adjust,flocet,6,False
Lymphography,0.8918918967247009,0.8108108043670654,4.951928377151489,10000,add_adjust,flocet,9,False
Lymphography,0.8108108043670654,0.837837815284729,12.729701280593872,10000,add_adjust,flocet,23,False
Lymphography,0.8648648858070374,0.8648648858070374,13.301101446151733,10000,add_adjust,flocet,24,False
Magic,0.8082019090652466,0.8231335282325745,561.5605111122131,10000,add_adjust,flocet,8,False
Magic,0.805047333240509,0.8203995823860168,515.3655571937561,10000,add_adjust,flocet,8,False
Magic,0.8048369884490967,0.8107255697250366,553.9230840206146,10000,add_adjust,flocet,8,False
Mammographic,0.7708333134651184,0.7791666388511658,93.77840399742126,10000,add_adjust,flocet,31,False
Mammographic,0.762499988079071,0.7291666865348816,144.31557941436768,10000,add_adjust,flocet,49,False
Mammographic,0.762499988079071,0.7791666388511658,87.30528211593628,10000,add_adjust,flocet,29,False
Miniboone,0.8284536600112915,0.8735084533691406,2505.1536660194397,10000,add_adjust,flocet,5,False
Miniboone,0.8249169588088989,0.8674498796463013,3163.249051094055,10000,add_adjust,flocet,6,False
Miniboone,0.8290072679519653,0.8483515977859497,2851.7279336452484,10000,add_adjust,flocet,6,False
MolecBiolPromoter,1.0,0.9230769276618958,1.824972152709961,10000,add_adjust,flocet,6,False
MolecBiolPromoter,1.0,0.9230769276618958,2.199171781539917,10000,add_adjust,flocet,8,False
MolecBiolPromoter,1.0,1.0,1.756378412246704,10000,add_adjust,flocet,6,False
MolecBiolSplice,0.8870765566825867,0.922208309173584,98.38525700569153,10000,add_adjust,flocet,13,False
MolecBiolSplice,0.8908406496047974,0.9021329879760742,168.06358098983765,10000,add_adjust,flocet,22,False
MolecBiolSplice,0.8870765566825867,0.9021329879760742,238.4029459953308,10000,add_adjust,flocet,28,False
Monks1,0.5810185074806213,0.5046296119689941,5.814270734786987,10000,add_adjust,flocet,13,False
Monks1,0.5972222089767456,0.5486111044883728,9.460067987442017,10000,add_adjust,flocet,16,False
Monks1,0.5671296119689941,0.5578703880310059,9.960657119750977,10000,add_adjust,flocet,22,False
Monks2,0.6689814925193787,0.6643518805503845,18.030827045440674,10000,add_adjust,flocet,33,False
Monks2,0.6550925970077515,0.6481481194496155,14.978151559829712,10000,add_adjust,flocet,25,False
Monks2,0.6597222089767456,0.6458333134651184,25.353368282318115,10000,add_adjust,flocet,50,False
Monks3,0.5277777910232544,0.5277777910232544,7.233850955963135,10000,add_adjust,flocet,16,False
Monks3,0.5277777910232544,0.5277777910232544,7.123716115951538,10000,add_adjust,flocet,15,False
Monks3,0.5277777910232544,0.5324074029922485,10.75106954574585,10000,add_adjust,flocet,27,False
Mushroom,0.972919762134552,0.9995076060295105,131.89609932899475,10000,add_adjust,flocet,7,False
Mushroom,0.9803052544593811,0.9990152716636658,206.61512756347656,10000,add_adjust,flocet,10,False
Mushroom,0.9714426398277283,0.9990152716636658,251.1989288330078,10000,add_adjust,flocet,11,False
Musk1,0.7478991746902466,0.7815126180648804,30.202072381973267,10000,add_adjust,flocet,23,False
Musk1,0.7058823704719543,0.7647058963775635,30.759352922439575,10000,add_adjust,flocet,27,False
Musk1,0.7478991746902466,0.7647058963775635,66.31023597717285,10000,add_adjust,flocet,50,False
Musk2,0.9199514985084534,0.9678593277931213,586.1424748897552,10000,add_adjust,flocet,28,False
Musk2,0.9193450808525085,0.9557307362556458,1064.1569528579712,10000,add_adjust,flocet,50,False
Musk2,0.921164333820343,0.9454214572906494,863.8325607776642,10000,add_adjust,flocet,50,False
Nursery,0.9342592358589172,0.9484567642211914,368.9771640300751,10000,add_adjust,flocet,11,False
Nursery,0.9342592358589172,0.9435185194015503,308.78112745285034,10000,add_adjust,flocet,9,False
Nursery,0.9342592358589172,0.9524691104888916,514.0122916698456,10000,add_adjust,flocet,16,False
OocytesMerlucciusNucleus4d,0.7372549176216125,0.6901960968971252,150.79103589057922,10000,add_adjust,flocet,50,False
OocytesMerlucciusNucleus4d,0.729411780834198,0.6470588445663452,132.68097686767578,10000,add_adjust,flocet,50,False
OocytesMerlucciusNucleus4d,0.7176470756530762,0.729411780834198,124.58420586585999,10000,add_adjust,flocet,50,False
OocytesMerlucciusStates2f,0.9176470637321472,0.9058823585510254,149.44287276268005,10000,add_adjust,flocet,50,False
OocytesMerlucciusStates2f,0.9176470637321472,0.8941176533699036,126.40724229812622,10000,add_adjust,flocet,50,False
OocytesMerlucciusStates2f,0.9176470637321472,0.8941176533699036,136.12048864364624,10000,add_adjust,flocet,50,False
OocytesTrisopterusNucleus2f,0.7280701994895935,0.6315789222717285,122.10320234298706,10000,add_adjust,flocet,50,False
OocytesTrisopterusNucleus2f,0.7280701994895935,0.75,79.96793246269226,10000,add_adjust,flocet,36,False
OocytesTrisopterusNucleus2f,0.7105262875556946,0.7368420958518982,123.7101399898529,10000,add_adjust,flocet,50,False
OocytesTrisopterusStates5b,0.8728070259094238,0.890350878238678,87.32229089736938,10000,add_adjust,flocet,35,False
OocytesTrisopterusStates5b,0.890350878238678,0.8771929740905762,103.70863056182861,10000,add_adjust,flocet,50,False
OocytesTrisopterusStates5b,0.890350878238678,0.9035087823867798,129.5941150188446,10000,add_adjust,flocet,50,False
Optical,0.9287701845169067,0.9293266534805298,61.637917041778564,10000,add_adjust,flocet,5,False
Optical,0.9360044598579407,0.9343349933624268,120.3846755027771,10000,add_adjust,flocet,10,False
Optical,0.9332220554351807,0.9360044598579407,187.67241978645325,10000,add_adjust,flocet,13,False
Ozone,0.9495267868041992,0.9463722109794617,98.45979595184326,10000,add_adjust,flocet,17,False
Ozone,0.9574132561683655,0.9731861352920532,49.403711557388306,10000,add_adjust,flocet,9,False
Ozone,0.9511041045188904,0.9463722109794617,456.23818922042847,10000,add_adjust,flocet,50,False
PageBlocks,0.9488304257392883,0.9488304257392883,609.0632917881012,10000,add_adjust,flocet,42,False
PageBlocks,0.9473684430122375,0.9371345043182373,109.9848062992096,10000,add_adjust,flocet,9,False
PageBlocks,0.9466374516487122,0.9488304257392883,268.09275484085083,10000,add_adjust,flocet,19,False
Parkinsons,0.8163265585899353,0.8367347121238708,7.568125486373901,10000,add_adjust,flocet,12,False
Parkinsons,0.8163265585899353,0.8979591727256775,14.610951662063599,10000,add_adjust,flocet,28,False
Parkinsons,0.8163265585899353,0.8163265585899353,16.95542573928833,10000,add_adjust,flocet,36,False
Pendigits,0.9325328469276428,0.9514008164405823,796.6876134872437,10000,add_adjust,flocet,32,False
Pendigits,0.9371069073677063,0.9445397257804871,429.84976148605347,10000,add_adjust,flocet,17,False
Pendigits,0.9302458763122559,0.9562607407569885,256.44971537590027,10000,add_adjust,flocet,9,False
Pima,0.7395833134651184,0.6822916865348816,49.06781578063965,10000,add_adjust,flocet,26,False
Pima,0.7291666865348816,0.703125,53.00477123260498,10000,add_adjust,flocet,28,False
Pima,0.7291666865348816,0.734375,40.10753107070923,10000,add_adjust,flocet,19,False
PittsburgBridgesMaterial,0.8846153616905212,0.8846153616905212,1.9803340435028076,10000,add_adjust,flocet,7,False
PittsburgBridgesMaterial,0.8846153616905212,0.9615384340286255,2.1878349781036377,10000,add_adjust,flocet,7,False
PittsburgBridgesMaterial,0.9230769276618958,0.9230769276618958,3.8648149967193604,10000,add_adjust,flocet,11,False
PittsburgBridgesRelL,0.692307710647583,0.5,13.204150915145874,10000,add_adjust,flocet,50,False
PittsburgBridgesRelL,0.6153846383094788,0.692307710647583,11.952403545379639,10000,add_adjust,flocet,50,False
PittsburgBridgesRelL,0.6538461446762085,0.8461538553237915,9.913517713546753,10000,add_adjust,flocet,26,False
PittsburgBridgesSpan,0.6521739363670349,0.695652186870575,18.850130319595337,10000,add_adjust,flocet,50,False
PittsburgBridgesSpan,0.6521739363670349,0.695652186870575,7.324804067611694,10000,add_adjust,flocet,34,False
PittsburgBridgesSpan,0.695652186870575,0.43478259444236755,2.656179904937744,10000,add_adjust,flocet,15,False
PittsburgBridgesTOrD,0.8399999737739563,0.8399999737739563,3.182701349258423,10000,add_adjust,flocet,16,False
PittsburgBridgesTOrD,0.8399999737739563,0.8799999952316284,2.3079047203063965,10000,add_adjust,flocet,10,False
PittsburgBridgesTOrD,0.8399999737739563,0.8399999737739563,3.5358572006225586,10000,add_adjust,flocet,15,False
PittsburgBridgesType,0.5769230723381042,0.5769230723381042,4.5250866413116455,10000,add_adjust,flocet,13,False
PittsburgBridgesType,0.6538461446762085,0.6153846383094788,8.341317176818848,10000,add_adjust,flocet,18,False
PittsburgBridgesType,0.692307710647583,0.6153846383094788,4.130942344665527,10000,add_adjust,flocet,11,False
Planning,0.5333333611488342,0.4888888895511627,21.837272882461548,10000,add_adjust,flocet,50,False
Planning,0.5555555820465088,0.5333333611488342,19.87838315963745,10000,add_adjust,flocet,48,False
Planning,0.6000000238418579,0.6666666865348816,15.976531505584717,10000,add_adjust,flocet,39,False
PlantMargin,0.7774999737739563,0.6025000214576721,36.5814483165741,10000,add_adjust,flocet,10,False
PlantMargin,0.8075000047683716,0.625,85.65158200263977,10000,add_adjust,flocet,16,False
PlantMargin,0.7799999713897705,0.6299999952316284,91.01814603805542,10000,add_adjust,flocet,18,False
PlantShape,0.5799999833106995,0.5425000190734863,258.8423776626587,10000,add_adjust,flocet,50,False
PlantShape,0.5899999737739563,0.46000000834465027,212.9988453388214,10000,add_adjust,flocet,50,False
PlantShape,0.5450000166893005,0.5199999809265137,200.18623661994934,10000,add_adjust,flocet,50,False
PlantTexture,0.7599999904632568,0.6324999928474426,41.98399257659912,10000,add_adjust,flocet,11,False
PlantTexture,0.7574999928474426,0.6625000238418579,49.84757161140442,10000,add_adjust,flocet,13,False
PlantTexture,0.762499988079071,0.6324999928474426,59.79552388191223,10000,add_adjust,flocet,14,False
PostOperative,0.6363636255264282,0.4545454680919647,12.005818128585815,10000,add_adjust,flocet,50,False
PostOperative,0.5454545617103577,0.40909090638160706,3.8437705039978027,10000,add_adjust,flocet,21,False
PostOperative,0.5,0.6818181872367859,9.622241258621216,10000,add_adjust,flocet,50,False
PrimaryTumor,0.5121951103210449,0.4390243887901306,25.486736297607422,10000,add_adjust,flocet,32,False
PrimaryTumor,0.5243902206420898,0.4146341383457184,45.85895586013794,10000,add_adjust,flocet,50,False
PrimaryTumor,0.47560974955558777,0.4146341383457184,32.20043444633484,10000,add_adjust,flocet,32,False
Ringnorm,0.9697297215461731,0.9794594645500183,185.21799635887146,10000,add_adjust,flocet,9,False
Ringnorm,0.9718918800354004,0.9740540385246277,202.63962125778198,10000,add_adjust,flocet,12,False
Ringnorm,0.9729729890823364,0.9800000190734863,616.7823026180267,10000,add_adjust,flocet,28,False
Seeds,0.8846153616905212,0.8653846383094788,16.86971640586853,10000,add_adjust,flocet,24,False
Seeds,0.9038461446762085,0.942307710647583,5.046890497207642,10000,add_adjust,flocet,7,False
Seeds,0.8846153616905212,0.9038461446762085,9.992144584655762,10000,add_adjust,flocet,15,False
Semeion,0.9246231317520142,0.8994975090026855,94.72802472114563,10000,add_adjust,flocet,16,False
Semeion,0.9170854091644287,0.8894472122192383,91.58590936660767,10000,add_adjust,flocet,17,False
Semeion,0.9246231317520142,0.8718593120574951,148.81312894821167,10000,add_adjust,flocet,29,False
Soybean,0.33776596188545227,0.2606382966041565,16.8356192111969,10000,add_adjust,flocet,11,False
Soybean,0.33776596188545227,0.24734042584896088,14.180083990097046,10000,add_adjust,flocet,9,False
Soybean,0.3271276652812958,0.4335106313228607,33.763895750045776,10000,add_adjust,flocet,25,False
Spambase,0.8330434560775757,0.8695651888847351,186.32211685180664,10000,add_adjust,flocet,12,False
Spambase,0.8313043713569641,0.8643478155136108,81.15464758872986,10000,add_adjust,flocet,5,False
Spambase,0.8356521725654602,0.8730434775352478,138.74783420562744,10000,add_adjust,flocet,10,False
Spect,0.6774193644523621,0.6290322542190552,9.459116697311401,10000,add_adjust,flocet,33,False
Spect,0.698924720287323,0.5806451439857483,10.878149271011353,10000,add_adjust,flocet,27,False
Spect,0.6881720423698425,0.6397849321365356,2.6624271869659424,10000,add_adjust,flocet,6,False
Spectf,0.9197860956192017,0.9197860956192017,6.487138509750366,10000,add_adjust,flocet,13,False
Spectf,0.9197860956192017,0.9197860956192017,9.241254568099976,10000,add_adjust,flocet,23,False
Spectf,0.9197860956192017,0.9197860956192017,3.0640103816986084,10000,add_adjust,flocet,6,False
StatlogAustralianCredit,0.6395348906517029,0.6337209343910217,111.28327679634094,10000,add_adjust,flocet,50,False
StatlogAustralianCredit,0.6395348906517029,0.6511628031730652,113.64302921295166,10000,add_adjust,flocet,50,False
StatlogAustralianCredit,0.6162790656089783,0.6337209343910217,120.42616581916809,10000,add_adjust,flocet,50,False
StatlogGermanCredit,0.7400000095367432,0.6840000152587891,157.36879873275757,10000,add_adjust,flocet,50,False
StatlogGermanCredit,0.7360000014305115,0.6399999856948853,169.04742980003357,10000,add_adjust,flocet,50,False
StatlogGermanCredit,0.7440000176429749,0.6919999718666077,170.2962245941162,10000,add_adjust,flocet,50,False
StatlogHeart,0.9104477763175964,0.8805969953536987,16.59815239906311,10000,add_adjust,flocet,19,False
StatlogHeart,0.89552241563797,0.8358209133148193,15.699081659317017,10000,add_adjust,flocet,16,False
StatlogHeart,0.9253731369972229,0.8059701323509216,9.691830396652222,10000,add_adjust,flocet,11,False
StatlogImage,0.9046793580055237,0.9462738037109375,304.7026991844177,10000,add_adjust,flocet,43,False
StatlogImage,0.9202772974967957,0.9462738037109375,135.46827387809753,10000,add_adjust,flocet,18,False
StatlogImage,0.9202772974967957,0.9462738037109375,128.58028149604797,10000,add_adjust,flocet,16,False
StatlogLandsat,0.8399999737739563,0.8644999861717224,250.24792456626892,10000,add_adjust,flocet,13,False
StatlogLandsat,0.8360000252723694,0.8709999918937683,619.0459630489349,10000,add_adjust,flocet,34,False
StatlogLandsat,0.8330000042915344,0.847000002861023,316.91838479042053,10000,add_adjust,flocet,21,False
StatlogShuttle,0.9850344657897949,0.9937241673469543,6013.112593412399,10000,add_adjust,flocet,40,False
StatlogShuttle,0.9904137849807739,0.995310366153717,5534.121915340424,10000,add_adjust,flocet,37,False
StatlogShuttle,0.9851723909378052,0.9982069134712219,1995.8773186206818,10000,add_adjust,flocet,13,False
StatlogVehicle,0.7061611413955688,0.6682464480400085,100.99005889892578,10000,add_adjust,flocet,50,False
StatlogVehicle,0.7061611413955688,0.7677724957466125,102.88016772270203,10000,add_adjust,flocet,50,False
StatlogVehicle,0.7109004855155945,0.6777251362800598,119.02975392341614,10000,add_adjust,flocet,50,False
SteelPlates,0.7360824942588806,0.6783505082130432,176.78255796432495,10000,add_adjust,flocet,33,False
SteelPlates,0.7257732152938843,0.7402061820030212,249.70805621147156,10000,add_adjust,flocet,50,False
SteelPlates,0.7278350591659546,0.6721649765968323,139.06359553337097,10000,add_adjust,flocet,29,False
SyntheticControl,0.9333333373069763,0.9599999785423279,26.8966965675354,10000,add_adjust,flocet,17,False
SyntheticControl,0.9200000166893005,0.9733333587646484,24.93479824066162,10000,add_adjust,flocet,15,False
SyntheticControl,0.9333333373069763,0.9466666579246521,20.046138286590576,10000,add_adjust,flocet,13,False
Teaching,0.5263158082962036,0.5,19.70310139656067,10000,add_adjust,flocet,50,False
Teaching,0.5263158082962036,0.42105263471603394,20.248252630233765,10000,add_adjust,flocet,50,False
Teaching,0.5526315569877625,0.3684210479259491,20.033633708953857,10000,add_adjust,flocet,50,False
Thyroid,0.914527416229248,0.9574095606803894,92.86968040466309,10000,add_adjust,flocet,6,False
Thyroid,0.9241540431976318,0.9369894862174988,265.9357295036316,10000,add_adjust,flocet,23,False
